as160317,linearsvc_C0.0001,265636,1.0,0.444444444444,0.615384615385,1.0,0.444444444444,undefined,0.0
as160317,linearsvc_C1.0,25103,0.0945014982909,0.5,0.666666666667,1.0,0.5,undefined,0.0
as160317,linearsvc_C1.0,23848,0.0897769880588,0.5,0.666666666667,1.0,0.5,undefined,0.0
as160317,linearsvc_C1.0,22656,0.0852896444759,0.555555555556,0.714285714286,1.0,0.555555555556,undefined,0.0
as160317,linearsvc_C1.0,21524,0.0810281738921,0.5,0.666666666667,1.0,0.5,undefined,0.0
as160317,linearsvc_C1.0,20448,0.0769775181075,0.444444444444,0.615384615385,1.0,0.444444444444,undefined,0.0
as160317,linearsvc_C1.0,19426,0.0731301480221,0.555555555556,0.714285714286,1.0,0.555555555556,undefined,0.0
as160317,linearsvc_C1.0,18455,0.069474769986,0.444444444444,0.615384615385,1.0,0.444444444444,undefined,0.0
as160317,linearsvc_C1.0,17533,0.0660038548992,0.5,0.666666666667,1.0,0.5,undefined,0.0
as160317,linearsvc_C1.0,16657,0.0627061091117,0.5,0.666666666667,1.0,0.5,undefined,0.0
as160317,linearsvc_C1.0,15825,0.0595740035236,0.444444444444,0.615384615385,1.0,0.444444444444,undefined,0.0
as160317,linearsvc_C1.0,15034,0.0565962444849,0.5,0.666666666667,1.0,0.5,undefined,0.0
as160317,linearsvc_C1.0,14283,0.0537690674457,0.444444444444,0.615384615385,1.0,0.444444444444,undefined,0.0
as160317,linearsvc_C1.0,13569,0.0510811787559,0.388888888889,0.56,1.0,0.388888888889,undefined,0.0
as160317,linearsvc_C1.0,12891,0.0485288138656,0.388888888889,0.56,1.0,0.388888888889,undefined,0.0
as160317,linearsvc_C1.0,12247,0.0461044436748,0.388888888889,0.56,1.0,0.388888888889,undefined,0.0
as160317,linearsvc_C1.0,11635,0.0438005390836,0.388888888889,0.56,1.0,0.388888888889,undefined,0.0
as160317,linearsvc_C1.0,11054,0.0416133355419,0.388888888889,0.56,1.0,0.388888888889,undefined,0.0
as160317,linearsvc_C1.0,10502,0.0395353039498,0.388888888889,0.56,1.0,0.388888888889,undefined,0.0
as160317,linearsvc_C1.0,9977,0.0375589152073,0.444444444444,0.615384615385,1.0,0.444444444444,undefined,0.0
as160317,linearsvc_C1.0,9479,0.0356841693144,0.444444444444,0.615384615385,1.0,0.444444444444,undefined,0.0
as160317,linearsvc_C1.0,9006,0.0339035371712,0.388888888889,0.56,1.0,0.388888888889,undefined,0.0
as160317,linearsvc_C1.0,8556,0.0322094896776,0.444444444444,0.615384615385,1.0,0.444444444444,undefined,0.0
as160317,linearsvc_C1.0,8129,0.0306020268337,0.444444444444,0.615384615385,1.0,0.444444444444,undefined,0.0
as160317,linearsvc_C1.0,7723,0.0290736195395,0.444444444444,0.615384615385,1.0,0.444444444444,undefined,0.0
as160317,linearsvc_C1.0,7337,0.027620503245,0.388888888889,0.56,1.0,0.388888888889,undefined,0.0
as160317,linearsvc_C1.0,6971,0.0262426779503,0.388888888889,0.56,1.0,0.388888888889,undefined,0.0
as160317,linearsvc_C1.0,6623,0.0249326145553,0.388888888889,0.56,1.0,0.388888888889,undefined,0.0
as160317,linearsvc_C1.0,6292,0.02368654851,0.388888888889,0.56,1.0,0.388888888889,undefined,0.0
as160317,linearsvc_C1.0,5978,0.0225044798145,0.333333333333,0.5,1.0,0.333333333333,undefined,0.0
as160317,linearsvc_C1.0,5680,0.0213826439187,0.333333333333,0.5,1.0,0.333333333333,undefined,0.0
as160317,linearsvc_C1.0,5396,0.0203135117228,0.333333333333,0.5,1.0,0.333333333333,undefined,0.0
as160317,linearsvc_C1.0,5127,0.0193008477767,0.333333333333,0.5,1.0,0.333333333333,undefined,0.0
as160317,linearsvc_C1.0,4871,0.0183371229803,0.388888888889,0.56,1.0,0.388888888889,undefined,0.0
as160317,linearsvc_C1.0,4628,0.0174223373338,0.388888888889,0.56,1.0,0.388888888889,undefined,0.0
as160317,linearsvc_C1.0,4397,0.0165527262871,0.444444444444,0.615384615385,1.0,0.444444444444,undefined,0.0
as160317,linearsvc_C1.0,4178,0.0157282898402,0.333333333333,0.5,1.0,0.333333333333,undefined,0.0
as160317,linearsvc_C1.0,3970,0.0149452634432,0.444444444444,0.615384615385,1.0,0.444444444444,undefined,0.0
as160317,linearsvc_C1.0,3772,0.014199882546,0.388888888889,0.56,1.0,0.388888888889,undefined,0.0
as160317,linearsvc_C1.0,3584,0.0134921471487,0.388888888889,0.56,1.0,0.388888888889,undefined,0.0
as160317,linearsvc_C1.0,3405,0.0128182927013,0.388888888889,0.56,1.0,0.388888888889,undefined,0.0
as160317,linearsvc_C1.0,3235,0.0121783192037,0.388888888889,0.56,1.0,0.388888888889,undefined,0.0
as160317,linearsvc_C1.0,3074,0.011572226656,0.333333333333,0.5,1.0,0.333333333333,undefined,0.0
as160317,linearsvc_C1.0,2921,0.0109962505082,0.444444444444,0.615384615385,1.0,0.444444444444,undefined,0.0
as160317,linearsvc_C1.0,2775,0.0104466262103,0.388888888889,0.56,1.0,0.388888888889,undefined,0.0
as160317,linearsvc_C1.0,2637,0.00992711831228,0.388888888889,0.56,1.0,0.388888888889,undefined,0.0
as160317,linearsvc_C1.0,2506,0.00943396226415,0.388888888889,0.56,1.0,0.388888888889,undefined,0.0
as160317,linearsvc_C1.0,2381,0.00896339351594,0.388888888889,0.56,1.0,0.388888888889,undefined,0.0
as160317,linearsvc_C1.0,2262,0.00851541206764,0.388888888889,0.56,1.0,0.388888888889,undefined,0.0
as160317,linearsvc_C1.0,2149,0.00809001791926,0.444444444444,0.615384615385,1.0,0.444444444444,undefined,0.0
as160317,linearsvc_C1.0,2042,0.00768721107079,0.388888888889,0.56,1.0,0.388888888889,undefined,0.0
as160317,linearsvc_C1.0,1940,0.00730322697225,0.333333333333,0.5,1.0,0.333333333333,undefined,0.0
as160317,linearsvc_C1.0,1843,0.00693806562364,0.333333333333,0.5,1.0,0.333333333333,undefined,0.0
as160317,linearsvc_C1.0,1751,0.00659172702495,0.333333333333,0.5,1.0,0.333333333333,undefined,0.0
as160317,linearsvc_C1.0,1664,0.0062642111762,0.333333333333,0.5,1.0,0.333333333333,undefined,0.0
as160317,linearsvc_C1.0,1581,0.00595175352738,0.333333333333,0.5,1.0,0.333333333333,undefined,0.0
as160317,linearsvc_C1.0,1502,0.00565435407851,0.333333333333,0.5,1.0,0.333333333333,undefined,0.0
as160317,linearsvc_C1.0,1427,0.00537201282959,0.388888888889,0.56,1.0,0.388888888889,undefined,0.0
as160317,linearsvc_C1.0,1356,0.0051047297806,0.333333333333,0.5,1.0,0.333333333333,undefined,0.0
as160317,linearsvc_C10.0,265636,1.0,0.444444444444,0.615384615385,1.0,0.444444444444,undefined,0.0
as160317,linearsvc_C10.0,252355,0.95000301164,0.444444444444,0.615384615385,1.0,0.444444444444,undefined,0.0
as160317,linearsvc_C10.0,239738,0.90250568447,0.444444444444,0.615384615385,1.0,0.444444444444,undefined,0.0
as160317,linearsvc_C10.0,227752,0.857383788342,0.444444444444,0.615384615385,1.0,0.444444444444,undefined,0.0
as160317,linearsvc_C10.0,216365,0.814516857655,0.444444444444,0.615384615385,1.0,0.444444444444,undefined,0.0
as160317,linearsvc_C10.0,205547,0.77379195591,0.444444444444,0.615384615385,1.0,0.444444444444,undefined,0.0
as160317,linearsvc_C10.0,195270,0.735103675707,0.444444444444,0.615384615385,1.0,0.444444444444,undefined,0.0
as160317,linearsvc_C10.0,185507,0.698350374196,0.444444444444,0.615384615385,1.0,0.444444444444,undefined,0.0
as160317,linearsvc_C10.0,176232,0.663434173079,0.444444444444,0.615384615385,1.0,0.444444444444,undefined,0.0
as160317,linearsvc_C10.0,167421,0.630264723155,0.444444444444,0.615384615385,1.0,0.444444444444,undefined,0.0
as160317,linearsvc_C10.0,159050,0.598751675225,0.444444444444,0.615384615385,1.0,0.444444444444,undefined,0.0
as160317,linearsvc_C10.0,151098,0.568815973738,0.444444444444,0.615384615385,1.0,0.444444444444,undefined,0.0
as160317,linearsvc_C10.0,143544,0.540378563147,0.444444444444,0.615384615385,1.0,0.444444444444,undefined,0.0
as160317,linearsvc_C10.0,136367,0.513360387899,0.444444444444,0.615384615385,1.0,0.444444444444,undefined,0.0
as160317,linearsvc_C10.0,129549,0.487693686097,0.444444444444,0.615384615385,1.0,0.444444444444,undefined,0.0
as160317,linearsvc_C10.0,123072,0.463310695839,0.444444444444,0.615384615385,1.0,0.444444444444,undefined,0.0
as160317,linearsvc_C10.0,116919,0.440147419777,0.444444444444,0.615384615385,1.0,0.444444444444,undefined,0.0
as160317,linearsvc_C10.0,111074,0.418143625111,0.444444444444,0.615384615385,1.0,0.444444444444,undefined,0.0
as160317,linearsvc_C10.0,105521,0.39723907904,0.444444444444,0.615384615385,1.0,0.444444444444,undefined,0.0
as160317,linearsvc_C10.0,100245,0.377377313316,0.444444444444,0.615384615385,1.0,0.444444444444,undefined,0.0
as160317,linearsvc_C10.0,95233,0.358509388788,0.444444444444,0.615384615385,1.0,0.444444444444,undefined,0.0
as160317,linearsvc_C10.0,90472,0.340586366306,0.444444444444,0.615384615385,1.0,0.444444444444,undefined,0.0
as160317,linearsvc_C10.0,85949,0.32355930672,0.444444444444,0.615384615385,1.0,0.444444444444,undefined,0.0
as160317,linearsvc_C10.0,81652,0.307383035432,0.444444444444,0.615384615385,1.0,0.444444444444,undefined,0.0
as160317,linearsvc_C10.0,77570,0.29201614239,0.444444444444,0.615384615385,1.0,0.444444444444,undefined,0.0
as160317,linearsvc_C10.0,73692,0.277417217546,0.444444444444,0.615384615385,1.0,0.444444444444,undefined,0.0
as160317,linearsvc_C10.0,70008,0.263548615399,0.444444444444,0.615384615385,1.0,0.444444444444,undefined,0.0
as160317,linearsvc_C10.0,66508,0.250372690449,0.444444444444,0.615384615385,1.0,0.444444444444,undefined,0.0
as160317,linearsvc_C10.0,63183,0.237855561746,0.444444444444,0.615384615385,1.0,0.444444444444,undefined,0.0
as160317,linearsvc_C10.0,60024,0.225963348341,0.444444444444,0.615384615385,1.0,0.444444444444,undefined,0.0
as160317,linearsvc_C10.0,57023,0.214665933834,0.444444444444,0.615384615385,1.0,0.444444444444,undefined,0.0
as160317,linearsvc_C10.0,54172,0.203933201825,0.444444444444,0.615384615385,1.0,0.444444444444,undefined,0.0
as160317,linearsvc_C10.0,51464,0.193738800464,0.444444444444,0.615384615385,1.0,0.444444444444,undefined,0.0
as160317,linearsvc_C10.0,48891,0.184052613351,0.444444444444,0.615384615385,1.0,0.444444444444,undefined,0.0
as160317,linearsvc_C10.0,46447,0.174852053186,0.444444444444,0.615384615385,1.0,0.444444444444,undefined,0.0
as160317,linearsvc_C10.0,44125,0.166110768119,0.444444444444,0.615384615385,1.0,0.444444444444,undefined,0.0
as160317,linearsvc_C10.0,41919,0.15780617085,0.444444444444,0.615384615385,1.0,0.444444444444,undefined,0.0
as160317,linearsvc_C10.0,39824,0.14991943863,0.444444444444,0.615384615385,1.0,0.444444444444,undefined,0.0
as160317,linearsvc_C10.0,37833,0.142424219609,0.444444444444,0.615384615385,1.0,0.444444444444,undefined,0.0
as160317,linearsvc_C10.0,35942,0.135305455586,0.444444444444,0.615384615385,1.0,0.444444444444,undefined,0.0
as160317,linearsvc_C10.0,34145,0.128540559262,0.444444444444,0.615384615385,1.0,0.444444444444,undefined,0.0
as160317,linearsvc_C10.0,32438,0.122114472436,0.444444444444,0.615384615385,1.0,0.444444444444,undefined,0.0
as160317,linearsvc_C10.0,30817,0.116012136909,0.444444444444,0.615384615385,1.0,0.444444444444,undefined,0.0
as160317,linearsvc_C10.0,29277,0.110214729931,0.444444444444,0.615384615385,1.0,0.444444444444,undefined,0.0
as160317,linearsvc_C10.0,27814,0.104707193302,0.444444444444,0.615384615385,1.0,0.444444444444,undefined,0.0
as160317,linearsvc_C10.0,26424,0.099474468822,0.5,0.666666666667,1.0,0.5,undefined,0.0
as160317,linearsvc_C10.0,25103,0.0945014982909,0.5,0.666666666667,1.0,0.5,undefined,0.0
as160317,linearsvc_C10.0,23848,0.0897769880588,0.5,0.666666666667,1.0,0.5,undefined,0.0
as160317,linearsvc_C10.0,22656,0.0852896444759,0.5,0.666666666667,1.0,0.5,undefined,0.0
as160317,linearsvc_C10.0,21524,0.0810281738921,0.5,0.666666666667,1.0,0.5,undefined,0.0
as160317,linearsvc_C10.0,20448,0.0769775181075,0.555555555556,0.714285714286,1.0,0.555555555556,undefined,0.0
as160317,linearsvc_C10.0,19426,0.0731301480221,0.555555555556,0.714285714286,1.0,0.555555555556,undefined,0.0
as160317,linearsvc_C10.0,18455,0.069474769986,0.555555555556,0.714285714286,1.0,0.555555555556,undefined,0.0
as160317,linearsvc_C10.0,17533,0.0660038548992,0.5,0.666666666667,1.0,0.5,undefined,0.0
as160317,linearsvc_C10.0,16657,0.0627061091117,0.5,0.666666666667,1.0,0.5,undefined,0.0
as160317,linearsvc_C10.0,15825,0.0595740035236,0.444444444444,0.615384615385,1.0,0.444444444444,undefined,0.0
as160317,linearsvc_C10.0,15034,0.0565962444849,0.444444444444,0.615384615385,1.0,0.444444444444,undefined,0.0
as160317,linearsvc_C10.0,14283,0.0537690674457,0.388888888889,0.56,1.0,0.388888888889,undefined,0.0
as160317,linearsvc_C10.0,13569,0.0510811787559,0.444444444444,0.615384615385,1.0,0.444444444444,undefined,0.0
as160317,linearsvc_C10.0,12891,0.0485288138656,0.444444444444,0.615384615385,1.0,0.444444444444,undefined,0.0
as160317,linearsvc_C10.0,12247,0.0461044436748,0.388888888889,0.56,1.0,0.388888888889,undefined,0.0
as160317,linearsvc_C10.0,11635,0.0438005390836,0.388888888889,0.56,1.0,0.388888888889,undefined,0.0
as160317,linearsvc_C10.0,11054,0.0416133355419,0.444444444444,0.615384615385,1.0,0.444444444444,undefined,0.0
as160317,linearsvc_C10.0,10502,0.0395353039498,0.388888888889,0.56,1.0,0.388888888889,undefined,0.0
as160317,linearsvc_C10.0,9977,0.0375589152073,0.388888888889,0.56,1.0,0.388888888889,undefined,0.0
as160317,linearsvc_C10.0,9479,0.0356841693144,0.388888888889,0.56,1.0,0.388888888889,undefined,0.0
as160317,linearsvc_C10.0,9006,0.0339035371712,0.388888888889,0.56,1.0,0.388888888889,undefined,0.0
as160317,linearsvc_C10.0,8556,0.0322094896776,0.388888888889,0.56,1.0,0.388888888889,undefined,0.0
as160317,linearsvc_C10.0,8129,0.0306020268337,0.388888888889,0.56,1.0,0.388888888889,undefined,0.0
as160317,linearsvc_C10.0,7723,0.0290736195395,0.388888888889,0.56,1.0,0.388888888889,undefined,0.0
as160317,linearsvc_C10.0,7337,0.027620503245,0.388888888889,0.56,1.0,0.388888888889,undefined,0.0
as160317,linearsvc_C10.0,6971,0.0262426779503,0.388888888889,0.56,1.0,0.388888888889,undefined,0.0
as160317,linearsvc_C10.0,6623,0.0249326145553,0.444444444444,0.615384615385,1.0,0.444444444444,undefined,0.0
as160317,linearsvc_C10.0,6292,0.02368654851,0.444444444444,0.615384615385,1.0,0.444444444444,undefined,0.0
as160317,linearsvc_C10.0,5978,0.0225044798145,0.444444444444,0.615384615385,1.0,0.444444444444,undefined,0.0
as160317,linearsvc_C10.0,5680,0.0213826439187,0.444444444444,0.615384615385,1.0,0.444444444444,undefined,0.0
as160317,linearsvc_C10.0,5396,0.0203135117228,0.444444444444,0.615384615385,1.0,0.444444444444,undefined,0.0
as160317,linearsvc_C10.0,5127,0.0193008477767,0.444444444444,0.615384615385,1.0,0.444444444444,undefined,0.0
as160317,linearsvc_C10.0,4871,0.0183371229803,0.444444444444,0.615384615385,1.0,0.444444444444,undefined,0.0
as160317,linearsvc_C10.0,4628,0.0174223373338,0.444444444444,0.615384615385,1.0,0.444444444444,undefined,0.0
as160317,linearsvc_C10.0,4397,0.0165527262871,0.388888888889,0.56,1.0,0.388888888889,undefined,0.0
as160317,linearsvc_C10.0,4178,0.0157282898402,0.388888888889,0.56,1.0,0.388888888889,undefined,0.0
as160317,linearsvc_C10.0,3970,0.0149452634432,0.388888888889,0.56,1.0,0.388888888889,undefined,0.0
as160317,linearsvc_C10.0,3772,0.014199882546,0.388888888889,0.56,1.0,0.388888888889,undefined,0.0
as160317,linearsvc_C10.0,3584,0.0134921471487,0.333333333333,0.5,1.0,0.333333333333,undefined,0.0
as160317,linearsvc_C10.0,3405,0.0128182927013,0.333333333333,0.5,1.0,0.333333333333,undefined,0.0
as160317,linearsvc_C10.0,3235,0.0121783192037,0.388888888889,0.56,1.0,0.388888888889,undefined,0.0
as160317,linearsvc_C10.0,3074,0.011572226656,0.388888888889,0.56,1.0,0.388888888889,undefined,0.0
as160317,linearsvc_C10.0,2921,0.0109962505082,0.333333333333,0.5,1.0,0.333333333333,undefined,0.0
as160317,linearsvc_C10.0,2775,0.0104466262103,0.333333333333,0.5,1.0,0.333333333333,undefined,0.0
as160317,linearsvc_C10.0,2637,0.00992711831228,0.333333333333,0.5,1.0,0.333333333333,undefined,0.0
as160317,linearsvc_C10.0,2506,0.00943396226415,0.333333333333,0.5,1.0,0.333333333333,undefined,0.0
as160317,linearsvc_C10.0,2381,0.00896339351594,0.333333333333,0.5,1.0,0.333333333333,undefined,0.0
as160317,linearsvc_C10.0,2262,0.00851541206764,0.333333333333,0.5,1.0,0.333333333333,undefined,0.0
as160317,linearsvc_C10.0,2149,0.00809001791926,0.333333333333,0.5,1.0,0.333333333333,undefined,0.0
as160317,linearsvc_C10.0,2042,0.00768721107079,0.333333333333,0.5,1.0,0.333333333333,undefined,0.0
as160317,linearsvc_C10.0,1940,0.00730322697225,0.333333333333,0.5,1.0,0.333333333333,undefined,0.0
as160317,linearsvc_C10.0,1843,0.00693806562364,0.333333333333,0.5,1.0,0.333333333333,undefined,0.0
as160317,linearsvc_C10.0,1751,0.00659172702495,0.333333333333,0.5,1.0,0.333333333333,undefined,0.0
as160317,linearsvc_C10.0,1664,0.0062642111762,0.333333333333,0.5,1.0,0.333333333333,undefined,0.0
as160317,linearsvc_C10.0,1581,0.00595175352738,0.333333333333,0.5,1.0,0.333333333333,undefined,0.0
as160317,linearsvc_C10.0,1502,0.00565435407851,0.333333333333,0.5,1.0,0.333333333333,undefined,0.0
as160317,linearsvc_C10.0,1427,0.00537201282959,0.333333333333,0.5,1.0,0.333333333333,undefined,0.0
as160317,linearsvc_C10.0,1356,0.0051047297806,0.333333333333,0.5,1.0,0.333333333333,undefined,0.0
as160317,linearsvc_C100.0,265636,1.0,0.444444444444,0.615384615385,1.0,0.444444444444,undefined,0.0
as160317,linearsvc_C100.0,252355,0.95000301164,0.444444444444,0.615384615385,1.0,0.444444444444,undefined,0.0
as160317,linearsvc_C100.0,239738,0.90250568447,0.444444444444,0.615384615385,1.0,0.444444444444,undefined,0.0
as160317,linearsvc_C100.0,227752,0.857383788342,0.444444444444,0.615384615385,1.0,0.444444444444,undefined,0.0
as160317,linearsvc_C100.0,216365,0.814516857655,0.444444444444,0.615384615385,1.0,0.444444444444,undefined,0.0
as160317,linearsvc_C100.0,205547,0.77379195591,0.444444444444,0.615384615385,1.0,0.444444444444,undefined,0.0
as160317,linearsvc_C100.0,195270,0.735103675707,0.444444444444,0.615384615385,1.0,0.444444444444,undefined,0.0
as160317,linearsvc_C100.0,185507,0.698350374196,0.444444444444,0.615384615385,1.0,0.444444444444,undefined,0.0
as160317,linearsvc_C100.0,176232,0.663434173079,0.444444444444,0.615384615385,1.0,0.444444444444,undefined,0.0
as160317,linearsvc_C100.0,167421,0.630264723155,0.444444444444,0.615384615385,1.0,0.444444444444,undefined,0.0
as160317,linearsvc_C100.0,159050,0.598751675225,0.444444444444,0.615384615385,1.0,0.444444444444,undefined,0.0
as160317,linearsvc_C100.0,151098,0.568815973738,0.444444444444,0.615384615385,1.0,0.444444444444,undefined,0.0
as160317,linearsvc_C100.0,143544,0.540378563147,0.444444444444,0.615384615385,1.0,0.444444444444,undefined,0.0
as160317,linearsvc_C100.0,136367,0.513360387899,0.444444444444,0.615384615385,1.0,0.444444444444,undefined,0.0
as160317,linearsvc_C100.0,129549,0.487693686097,0.444444444444,0.615384615385,1.0,0.444444444444,undefined,0.0
as160317,linearsvc_C100.0,123072,0.463310695839,0.444444444444,0.615384615385,1.0,0.444444444444,undefined,0.0
as160317,linearsvc_C100.0,116919,0.440147419777,0.444444444444,0.615384615385,1.0,0.444444444444,undefined,0.0
as160317,linearsvc_C100.0,111074,0.418143625111,0.444444444444,0.615384615385,1.0,0.444444444444,undefined,0.0
as160317,linearsvc_C100.0,105521,0.39723907904,0.444444444444,0.615384615385,1.0,0.444444444444,undefined,0.0
as160317,linearsvc_C100.0,100245,0.377377313316,0.444444444444,0.615384615385,1.0,0.444444444444,undefined,0.0
as160317,linearsvc_C100.0,95233,0.358509388788,0.444444444444,0.615384615385,1.0,0.444444444444,undefined,0.0
as160317,linearsvc_C100.0,90472,0.340586366306,0.444444444444,0.615384615385,1.0,0.444444444444,undefined,0.0
as160317,linearsvc_C100.0,85949,0.32355930672,0.444444444444,0.615384615385,1.0,0.444444444444,undefined,0.0
as160317,linearsvc_C100.0,81652,0.307383035432,0.444444444444,0.615384615385,1.0,0.444444444444,undefined,0.0
as160317,linearsvc_C100.0,77570,0.29201614239,0.444444444444,0.615384615385,1.0,0.444444444444,undefined,0.0
as160317,linearsvc_C100.0,73692,0.277417217546,0.444444444444,0.615384615385,1.0,0.444444444444,undefined,0.0
as160317,linearsvc_C100.0,70008,0.263548615399,0.444444444444,0.615384615385,1.0,0.444444444444,undefined,0.0
as160317,linearsvc_C100.0,66508,0.250372690449,0.444444444444,0.615384615385,1.0,0.444444444444,undefined,0.0
as160317,linearsvc_C100.0,63183,0.237855561746,0.444444444444,0.615384615385,1.0,0.444444444444,undefined,0.0
as160317,linearsvc_C100.0,60024,0.225963348341,0.444444444444,0.615384615385,1.0,0.444444444444,undefined,0.0
as160317,linearsvc_C100.0,57023,0.214665933834,0.444444444444,0.615384615385,1.0,0.444444444444,undefined,0.0
as160317,linearsvc_C100.0,54172,0.203933201825,0.444444444444,0.615384615385,1.0,0.444444444444,undefined,0.0
as160317,linearsvc_C100.0,51464,0.193738800464,0.444444444444,0.615384615385,1.0,0.444444444444,undefined,0.0
as160317,linearsvc_C100.0,48891,0.184052613351,0.444444444444,0.615384615385,1.0,0.444444444444,undefined,0.0
as160317,linearsvc_C100.0,46447,0.174852053186,0.444444444444,0.615384615385,1.0,0.444444444444,undefined,0.0
as160317,linearsvc_C100.0,44125,0.166110768119,0.444444444444,0.615384615385,1.0,0.444444444444,undefined,0.0
as160317,linearsvc_C100.0,41919,0.15780617085,0.444444444444,0.615384615385,1.0,0.444444444444,undefined,0.0
as160317,linearsvc_C100.0,39824,0.14991943863,0.444444444444,0.615384615385,1.0,0.444444444444,undefined,0.0
as160317,linearsvc_C100.0,37833,0.142424219609,0.444444444444,0.615384615385,1.0,0.444444444444,undefined,0.0
as160317,linearsvc_C100.0,35942,0.135305455586,0.444444444444,0.615384615385,1.0,0.444444444444,undefined,0.0
as160317,linearsvc_C100.0,34145,0.128540559262,0.444444444444,0.615384615385,1.0,0.444444444444,undefined,0.0
as160317,linearsvc_C100.0,32438,0.122114472436,0.444444444444,0.615384615385,1.0,0.444444444444,undefined,0.0
as160317,linearsvc_C100.0,30817,0.116012136909,0.444444444444,0.615384615385,1.0,0.444444444444,undefined,0.0
as160317,linearsvc_C100.0,29277,0.110214729931,0.444444444444,0.615384615385,1.0,0.444444444444,undefined,0.0
as160317,linearsvc_C100.0,27814,0.104707193302,0.444444444444,0.615384615385,1.0,0.444444444444,undefined,0.0
as160317,linearsvc_C100.0,26424,0.099474468822,0.5,0.666666666667,1.0,0.5,undefined,0.0
as160317,linearsvc_C100.0,25103,0.0945014982909,0.5,0.666666666667,1.0,0.5,undefined,0.0
as160317,linearsvc_C100.0,23848,0.0897769880588,0.5,0.666666666667,1.0,0.5,undefined,0.0
as160317,linearsvc_C100.0,22656,0.0852896444759,0.5,0.666666666667,1.0,0.5,undefined,0.0
as160317,linearsvc_C100.0,21524,0.0810281738921,0.555555555556,0.714285714286,1.0,0.555555555556,undefined,0.0
as160317,linearsvc_C100.0,20448,0.0769775181075,0.5,0.666666666667,1.0,0.5,undefined,0.0
as160317,linearsvc_C100.0,19426,0.0731301480221,0.555555555556,0.714285714286,1.0,0.555555555556,undefined,0.0
as160317,linearsvc_C100.0,18455,0.069474769986,0.555555555556,0.714285714286,1.0,0.555555555556,undefined,0.0
as160317,linearsvc_C100.0,17533,0.0660038548992,0.5,0.666666666667,1.0,0.5,undefined,0.0
as160317,linearsvc_C100.0,16657,0.0627061091117,0.5,0.666666666667,1.0,0.5,undefined,0.0
as160317,linearsvc_C100.0,15825,0.0595740035236,0.444444444444,0.615384615385,1.0,0.444444444444,undefined,0.0
as160317,linearsvc_C100.0,15034,0.0565962444849,0.444444444444,0.615384615385,1.0,0.444444444444,undefined,0.0
as160317,linearsvc_C100.0,14283,0.0537690674457,0.444444444444,0.615384615385,1.0,0.444444444444,undefined,0.0
as160317,linearsvc_C100.0,13569,0.0510811787559,0.444444444444,0.615384615385,1.0,0.444444444444,undefined,0.0
as160317,linearsvc_C100.0,12891,0.0485288138656,0.444444444444,0.615384615385,1.0,0.444444444444,undefined,0.0
as160317,linearsvc_C100.0,12247,0.0461044436748,0.444444444444,0.615384615385,1.0,0.444444444444,undefined,0.0
as160317,linearsvc_C100.0,11635,0.0438005390836,0.444444444444,0.615384615385,1.0,0.444444444444,undefined,0.0
as160317,linearsvc_C100.0,11054,0.0416133355419,0.444444444444,0.615384615385,1.0,0.444444444444,undefined,0.0
as160317,linearsvc_C100.0,10502,0.0395353039498,0.333333333333,0.5,1.0,0.333333333333,undefined,0.0
as160317,linearsvc_C100.0,9977,0.0375589152073,0.333333333333,0.5,1.0,0.333333333333,undefined,0.0
as160317,linearsvc_C100.0,9479,0.0356841693144,0.333333333333,0.5,1.0,0.333333333333,undefined,0.0
as160317,linearsvc_C100.0,9006,0.0339035371712,0.333333333333,0.5,1.0,0.333333333333,undefined,0.0
as160317,linearsvc_C100.0,8556,0.0322094896776,0.388888888889,0.56,1.0,0.388888888889,undefined,0.0
as160317,linearsvc_C100.0,8129,0.0306020268337,0.333333333333,0.5,1.0,0.333333333333,undefined,0.0
as160317,linearsvc_C100.0,7723,0.0290736195395,0.333333333333,0.5,1.0,0.333333333333,undefined,0.0
as160317,linearsvc_C100.0,7337,0.027620503245,0.333333333333,0.5,1.0,0.333333333333,undefined,0.0
as160317,linearsvc_C100.0,6971,0.0262426779503,0.333333333333,0.5,1.0,0.333333333333,undefined,0.0
